Latitude;Longitude;type;Country;Region;Location;Name;year_deployment;year_modification;min_depth_m;max_depth_m;bottom_depth_m;reef_edge_m;Min_dist_filt_km;min_dist_km;surrounding_seabed;meadows;typo_filt;reef_typology;structure_wreck;Material;Arrangement_modules;origin_reef;total_area_sqm;total_volume_cubm;n_oasis;dist_between_oasi_m;dimens_oasi_sqm;type_structures;n_structures;dim_structures_m;dist_between_structures_m;modules_shape;n_modules;dist_between_modules_m;dimension_leng_width_heigh_m;weight_or_displacement_tons;experimental_professional;scope;exploitation;possible_exploitation;observations;biocenosis;alien_species;Alien species (form);protected_species;Protected species (form);protect_area_y_n;Protected area;managment_prog_Y_N;Management_program;Concession_area_Y_N;Surveillance_service_Y_N;Surveillance_service;Monitoring_program_Y_N;Monitoring_program;Available data;Available literature (Scientific or Grey)
42.95366667;16.00283333;Natural reef;Croatia;Split-Dalmatia;Island Bi?evo;Baba reef;;;2;2;2;40;0.21;0.21;Rocks, Sand;Yes;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;;;200;;;;;;;;;;;;;;;;Professional fishery, Recreational fishery;Diving/Snorkeling;;Coralligenus, posidonia meadows;no;No;Labrus viridis;Labrus viridis;yes;Natura 2000 site;no;no;;no;no;no;no;;
43.00533333;16.0585;Natural reef;Croatia;Split-Dalmatia;Island Vis;Stupi??e reef;;;10;10;10;45;0.5;0.5;Rocks, Sand;Yes;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;;;500;;;;;;;;;;;;;;;;Diving/Snorkeling, Recreational Fishery;Diving/Snorkeling;;Coralligenus, posidonia meadows;no;No;Labrus viridis, Pinna nobilis;Labrus viridis, Pinna nobilis;yes;Natura 2000 site;no;no;;no;no;no;no;;
43.071;16.01983333;Natural reef;Croatia;Split-Dalmatia;Island Vis;Seget reef;;;80;80;80;70;3.33;3.33;Rocks;Yes;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;;;11000;;;;;;;;;;;;;;;;Diving/Snorkeling, Recreational Fishery;Diving/Snorkeling, Recreational fishery;;Coralligenus;no;No;Labrus viridis;Labrus viridis;yes;Natura 2000 site (POVS HR3000469 Vi?ki akvatorij, bottlenose dolphin);no;no;;no;no;no;no;;
43.00716667;16.06616667;Natural reef;Croatia;Split-Dalmatia;Island Vis;Sika od Stupi?ta;;;50;50;50;43;0.3;0.3;Detritic;Yes;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;;Biogenic;;;;;;;;;;;;;;;;;;Diving/Snorkeling;;infralitoral algae, coraligenic community ;;Maybe;;Maybe;yes;"Natura 2000 (POVS HR3000097 Island Vis- underwater, reefs); Geopark Vis Archipelago      ";no;no;;no;no;no;no;;
44.46458333;14.94066667;Natural reef;Croatia;Zadar;Island Pag;Rt Letavica;;;39;39;39;25;0.13;0.13;Detritic;Yes;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;;Biogenic;;;;;;;;;;;;;;;;;Archaeological site - research;Diving/Snorkeling, Cultural tourism;;infralitoral algae;;Maybe;;Maybe;yes;Natura 2000 (POP HR1000023 SZ Dalmacija i Pag);no;no;;no;no;no;no;;"https://www.discover-pag.com/hr/.;"
45.603;13.337;Natural reef;Italy;Friuli Venezia Giulia;Grado;San Pietro;;;15;16;15 - 16;0.2-1.9;8.7;8.7;Sand, Detritic;Yes, algae;Ledges, Patch reef;"Ledges (vertical reef face characterized by visible crevices) 
Patch reef (sand bottom with small reef structures protruding from the sediment)";;;;Biogenic;9850;;;;;;;;;;;;;;;;Diving/Snorkeling, Recreational fishery;Diving/Snorkeling;;DC (coastal detritic), AP (photophil algae), C (precoralligen);no;No;Homarus gammarus, Sciaena umbra;Homarus gammarus, Sciaena umbra;yes;Natura 2000 site (SIC);no;no;;no;no;no;no;Benthic community, Fish community, Geophysical map;"Progetto Le trezze dell'alto Adriatico: Studio di alcune aree di particolare pregio ambientale ai fini della valorizzazione delle risorse alieutiche locali. Gordini E. 2010. Relazione tecnico-scientifica finale N. 103 / 2010 RIMA 17 GEA. p: 19-39.;"
45.53565;13.278067;Natural reef;Italy;Friuli Venezia Giulia;Grado;Bardelli;;;20.2;22.5;20.2 - 22.5;0.2-1.9;15.5;15.5;Sand, Detritic;Yes, algae;Ledges, Patch reef;"Ledges (vertical reef face characterized by visible crevices) 
Patch reef (sand bottom with small reef structures protruding from the sediment)";;;;Biogenic;6430;;;;;;;;;;;;;;;;Diving/Snorkeling, Recreational fishery;Diving/Snorkeling;;DC (coastal detritic), C (precoralligen) ;no;No;Homarus gammarus, Mitra zonata, Sciaena umbra;Homarus gammarus, Mitra zonata, Sciaena umbra;yes;Natura 2000 site (SIC);no;no;;no;no;no;no;Benthic community, Fish community, Geophysical map;"Progetto Le trezze dell'alto Adriatico: Studio di alcune aree di particolare pregio ambientale ai fini della valorizzazione delle risorse alieutiche locali. Gordini E. 2010. Relazione tecnico-scientifica finale N. 103 / 2010 RIMA 17 GEA. p: 19-39.;"
43.588;13.568;Natural reef;Italy;Marche;Ancona;Bianconi;;;9;11;09-Nov;6;0.6;0.6;Sand;No;Patch reef;Patch reef (sand bottom with small reef structures protruding from the sediment);;;;Geogenic;;;;;;;;;;;;;;;;;Professional Fishery;Recreational fishery;;infralittoral sciaphilic population on rocks with biological concretions;;Maybe;Pholas dactylus, Pinna nobilis;Pholas dactylus, Pinna nobilis;yes;"Natura 2000 (SIC - Costa tra Ancona e Portonovo: IT5320005); Natura 2000 (SPA - Monte Conero: IT5320015)";no;no;;no;no;no;no;Benthic community, Sediments;
43.601;13.554;Natural reef;Italy;Marche;Ancona;Scogli del cavallo;;;10;10;10;7;0.1;< 0.1;Sand;No;Patch reef;Patch reef (sand bottom with small reef structures protruding from the sediment);;;;Geogenic;;;;;;;;;;;;;;;;;Professional Fishery;Recreational fishery;;infralittoral sciaphilic population on rock with biological concretion, with mussels;;Maybe;Lithophaga lithophaga, Pholas dactylus;Lithophaga lithophaga, Pholas dactylus;yes;"Natura 2000 (SIC - Costa tra Ancona e Portonovo: IT5320005); Natura 2000 (SPA - Monte Conero: IT5320015)";no;no;;no;no;no;no;Benthic community;
43.581;13.572;Natural reef;Italy;Marche;Spiaggia di Mezzavalle;Scoglio del Trave;;;10;11;10-Nov;0-5;0.01;0.01;Sand;No;Low profile reef;Low profile reef (the reef protrudes less than 20 meters  from the base substratum);;;;Geogenic;;;;;;;;;;;;;;;;;Professional fishery;Recreational fishery;;Nitrophilous mosaic on a hard substrate with mussel and photophilic biocenosis of the upper infralittoral rock in calm mode without the dominance of fucales (RIPC/o);;Maybe;Lithophaga lithophaga;Lithophaga lithophaga;yes;"Natura 2000 (SIC - Costa tra Ancona e Portonovo: IT5320005); Natura 2000 (SPA - Monte Conero: IT5320015)";no;no;;no;no;no;no;Benthic community;
43.559;13.609;Natural reef;Italy;Marche;Portonovo;Secca dell'ospedale;;;4;14;Apr-14;5;0.3;0.3;Sand;No;Patch reef;Patch reef (sand bottom with small reef structures protruding from the sediment);;;;Geogenic;;;;;;;;;;;;;;;;;;Recreational fishery, Fishing Tourism;;Nitrophilous mosaic on a hard substrate with mussel and photophilic biocenosis of the upper infralittoral rock in calm mode without the dominance of fucales (RIPC/o);;Maybe;;Maybe;yes;"Natura 2000 (SIC - Portonovo e falesia calcarea a mare: IT5320006); Natura 2000 (SPA - Monte Conero: IT5320015)";no;no;;no;no;no;no;;
45.58419;12.934181;Natural reef;Italy;Veneto;Caorle;Caorle;;;8;12;08-Dec;;3;3;Sand, Detritic;Yes, algae;Patch reef;Patch reef (sand bottom with small reef structures protruding from the sediment);;;;Biogenic;7700000;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;DC (coastal detritic), C (precoralligen) ;;Maybe;Homarus gammarus, Sciaena umbra;Homarus gammarus, Sciaena umbra;yes;"Natura 2000 site (SIC IT3250048 - Tegnue di Porto Falconera); ZTB (Zona di Tutela Biologica, ""Biological protection area"")";no;no;;no;no;no;no;Benthic community, Geophysical map, Sediments;"ARPAV e Fondazione Musei Civici Venezia. 2010. Le tegn—e dell?Alto Adriatico: valorizzazione della risorsa marina attraverso lo studio di aree di pregio ambientale. pp: 203.;"
43.792;15.281;Natural reef;Croatia;Zadar;Kami?i?iÿ;Kami?i?i reef;;;2;2;2;50;0.1;0.1;Rocks;Yes;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;;Geogenic;146000;;;;;;;;;;;;;;;;None;Diving/Snorkeling;;Coralligenus, posidonia meadows;no;No;;Maybe;yes;Marine Protected Area;no;no;;yes;MPA authorities;no;no;;
43.805;15.274;Natural reef;Croatia;Zadar;Kornati MPA;Mana reef;;;3;3;3;30;0.05;0.05;Rocks, Sand, Gravel;Yes;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;;Geogenic;27195;;;;;;;;;;;;;;;;None;Diving/Snorkeling;;Coralligenus, posidonia meadows;Caulerpa racemosa;Caulerpa racemosa;Pinna nobilis;Pinna nobilis;yes;Marine Protected Area;no;no;;yes;MPA authorities;no;no;;
43.841;15.243;Natural reef;Croatia;Zadar;Kornati MPA;Tovarnjak;;;3;3;3;31;0.15;0.15;Rocks, Sand canals;Yes;Low profile reef;Low profile reef (the reef protrudes less than 20 meters  from the base substratum);;;;;283468;;;;;;;;;;;;;;;;None;Diving/Snorkeling;;Posidonia meadows;no;No;Pinna nobilis;Pinna nobilis;yes;Marine Protected Area;no;no;;yes;MPA authorities;no;no;;
45.083101;12.55001;Natural reef;Italy;Veneto;Veneto;tegn—a Sealine;;;;;;1;12.1;12.1;Sand, Mud, Detritic;No;Patch reef;Patch reef (sand bottom with small reef structures protruding from the sediment);;;;Biogenic;22470;;;;;;;;;;;;;;;;Research;Research;;DC (coastal detritic), C (precoralligen);;Maybe;Homarus gammarus, Sciaena umbra;Homarus gammarus, Sciaena umbra;yes;Area closed to navigation and fishing;no;no;;yes;yes;yes;Piano di monitoraggio ambientale del Terminale GNL di Porto Viro e della condotta di collegamento alla terraferma;Benthic community, Fish community, Geophysical map;"Piano di monitoraggio ambientale (fase di esercizio) del Terminale GNL di Porto Viro e della condotta di collegamento alla terraferma. ISPRA 2016. Relazione tecnico scientifica Indagini Remotely Operated Vehicle (ROV). Area del Terminale -Fase di esercizio provvisorio V anno (46 E), pp. 53.;"
45.082813;12.577292;Natural reef;Italy;Veneto;Veneto;tegn—a Term 14;;;;;;2;14.1;14.1;Sand, Mud, Detritic;No;Patch reef;Patch reef (sand bottom with small reef structures protruding from the sediment);;;;Biogenic;18755;;;;;;;;;;;;;;;;Research;Research;;DC (coastal detritic), C (precoralligen);;Maybe;Homarus gammarus, Sciaena umbra;Homarus gammarus, Sciaena umbra;yes;Area closed to navigation and fishing;no;no;;yes;yes;yes;Piano di monitoraggio ambientale del Terminale GNL di Porto Viro e della condotta di collegamento alla terraferma;Benthic community, Fish community, Geophysical map;"Piano di monitoraggio ambientale (fase di esercizio) del Terminale GNL di Porto Viro e della condotta di collegamento alla terraferma. ISPRA 2016. Relazione tecnico scientifica Indagini Remotely Operated Vehicle (ROV). Area del Terminale -Fase di esercizio provvisorio V anno (46 E), pp. 53.;"
45.1302;13.613;Natural reef;Croatia;Istra;Vrsar;Fujaga;;;28;28;28;3;0.4;0.4;Mud;;Ledges;Ledges (vertical reef face characterized by visible crevices);;;;;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Aplysina aerophoba;;;;;Yes;protected reserve and shellfish farm;no;no;;;;No;No;;
44.7233;14.4927;Natural reef;Croatia;Primorje-Gorski Kotar;Kampor;Mali ?utin;;;48;48;48;5;22.2;22.2;;;Ledges;Ledges (vertical reef face characterized by visible crevices);;;;;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Eunicella Cavolinii, Paramuricea Clavata;;;;;Yes;Protected area;no;no;;;;No;No;;
43.8094;15.2569;Natural reef;Croatia;?ibenik;Murter;Borovik;;;40;40;40;0;37;37;;No;Ledges;Ledges (vertical reef face characterized by visible crevices);;;;;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;;;;;;Yes;Protected area;no;no;;;;No;No;;
43.7805;15.3008;Natural reef;Croatia;?ibenik;Murter;Ra?ip;;;45;45;45;0;33;33;;No;Ledges;Ledges (vertical reef face characterized by visible crevices);;;;;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;;;;;;Yes;Protected area;no;no;;;;No;No;;
43.7455;15.4486;Natural reef;Croatia;?ibenik;Murter;Opat;;;40;40;40;0;16.6;16.6;;No;Ledges;Ledges (vertical reef face characterized by visible crevices);;;;;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;;;;;;Yes;Protected area;no;no;;;;No;No;;
43.0152;16.2244;Natural reef;Croatia;Split-Dalmatia;Vis;Zelena ?pilja;;;20;20;20;3;16.6;16.6;;;Ledges;Ledges (vertical reef face characterized by visible crevices);;;;;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;;;;;;Yes;Protected area;no;no;;;;No;No;;
43.004;13.87;Natural reef;Italy;Marche;Grottammare;Scoglio di San Nicola;;;1.5;4.5;1.5 - 4.5;8;0;0;Sand;No;Patch reef;Patch reef (sand bottom with small reef structures protruding from the sediment);;;;Biogenic;180000;;;;;;;;;;;;;;;;Snorkeling;Snorkeling;;Sabellaria alcocki, Mytilus galloprovincialis;;;Paracentrotus lividus, Aplysina aerophoba;Paracentrotus lividus, Aplysina aerophoba;yes;Natura 2000 site (SIC IT5340022 ? Costa del Piceno - San Nicola a mare);no;no;;;;;;Benthic community, Geophysical map;
42.371;14.396;Natural reef;Italy;Abruzzo;Ortona;Ripari di Giobbe;;;6;6;6;;0.2;0.2;Sand;No;Patch reef;Patch reef (sand bottom with small reef structures protruding from the sediment);;;;Geogenic;;;;;;;;;;;;;;;;;;Diving/Snorkeling;;population of mainly animal epibionate organisms: various porifers have been identified as well as a good covering of bivalves, while the vegetal component is represented by mainly brown algae, which formed an algal turf;;Maybe;;Maybe;yes;Regional Natural Reserve;yes;Abruzzo Region;;no;no;no;no;Benthic community, Fish community;
42.334;14.427;Natural reef;Italy;Abruzzo;Ortona;Punta Acquabella;;;6.5;6.5;6.5;3;0.1;0.1;Sand;No;Patch reef;Patch reef (sand bottom with small reef structures protruding from the sediment);;;;Geogenic;;;;;;;;;;;;;;;;;;Diving/Snorkeling;;Algal turf made up of brown and green algae with real arborescent brown and red macroalgae, coralline and not. Also a lot of fishes;;Maybe;;Maybe;yes;"Regional Natural Reserve; Protected areas system of the Teatine coast";yes;Abruzzo region;;no;no;no;no;;
43.172939;16.305722;Natural reef;Croatia;Split-Dalmatia County;Pakleni otoci;Kampanel-Veli Vodnjak;;;57;57;57;47;0.5;0.5;Detritic;No;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;;Geogenic and Biogenic;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Coraligen;;;;;Yes;Natura 2000 site, Protected Landscape Pakleni otoci (only land protected, not sea);Yes;Public Institution More i kr? (Sea and Karst);;no;no;No;No;;Association Sunce field mapping
43.168274;16.310559;Natural reef;Croatia;Split-Dalmatia County;Pakleni otoci;Rt Klobuk;;;50;50;50;25;0;0;Detritic;No;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;; Biogenic;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Coraligen;;;;;Yes;Natura 2000 site, Protected Landscape Pakleni otoci (only land protected, not sea);Yes;Public Institution More i kr? (Sea and Karst);;no;no;No;No;;Association Sunce field mapping
43.175476;16.311157;Natural reef;Croatia;Split-Dalmatia County;Pakleni otoci;Mali Vodnjak;;;45;45;45;25;0;0;Detritic;Yes;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;; Biogenic;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Coraligen;;;;;Yes;Natura 2000 site, Protected Landscape Pakleni otoci (only land protected, not sea);Yes;Public Institution More i kr? (Sea and Karst);;no;no;No;No;;Association Sunce field mapping
43.144894;16.379939;Natural reef;Croatia;Split-Dalmatia County;Pakleni otoci;Stambedar;;;50;50;50;0;0;0;Detritic;No;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;; Biogenic;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Coraligen;;;;;Yes;Natura 2000 site, Protected Landscape Pakleni otoci (only land protected, not sea);Yes;Public Institution More i kr? (Sea and Karst);;no;no;No;No;;Association Sunce field mapping
43.177324;16.350836;Natural reef;Croatia;Split-Dalmatia County;Pakleni otoci;Rt Mo?iguzica;;;50;50;50;25;0;0;Detritic;Yes;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;; Biogenic;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Coraligen;;;;;Yes;Natura 2000 site, Protected Landscape Pakleni otoci (only land protected, not sea);Yes;Public Institution More i kr? (Sea and Karst);;no;no;No;No;;Association Sunce field mapping
43.17652;16.339558;Natural reef;Croatia;Split-Dalmatia County;Pakleni otoci;Marginji rat;;;40;40;40;20;0;0;Detritic;No;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;; Biogenic;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Coraligen;;;;;Yes;Natura 2000 site, Protected Landscape Pakleni otoci (only land protected, not sea);Yes;Public Institution More i kr? (Sea and Karst);;no;no;No;No;;Association Sunce field mapping
43.149405;16.361327;Natural reef;Croatia;Split-Dalmatia County;Pakleni otoci;Dobri otok;;;50;50;50;50;0;0;Detritic;Yes;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;;Geogenic and Biogenic;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Infralitoral algae, Coraligen;;;;;Yes;Natura 2000 site, Protected Landscape Pakleni otoci (only land protected, not sea);Yes;Public Institution More i kr? (Sea and Karst);;no;no;No;No;;Association Sunce field mapping
42.127664;15.502311;Natural reef;Italy;Apulia;Tremiti Islands;Mediterranean Mesophotic coral reef;;;40;40;40;15;0.5;0.5;Rocks, Sand;No;Low profile reef;Low profile reef (the reef protrudes less than 20 meters  from the base substratum);;;;Biogenic;2510000;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Encrusting calcareous algae ;;Maybe;Corallium rubrum;Corallium rubrum;yes;"Marine Protected Area (Isole Tremiti); Natura 2000 (Isole Tremiti: IT9110011, IT9110040); ZTB (Zona di Tutela Biologica, ""Biological protection area"")";yes;"MPA Isole Tremiti; Natura 2000 (Isole Tremiti: IT9110011, IT9110040)";;no;no;yes;Monitoring program according to Marine Strategy Framework Directive (2008/56/CE) and Water Framework Directive (2000/60/CE);Benthic community, Fish community, Geophysical map, Water column;"Progetto BIOMAP - Biocostruzioni marine in Puglia - P.O. FESR 2007/2013 - ASSE IV - LINEA 4.4 - Azione 4.4.1  ( http://www.sit.puglia.it/portal/portale_rete_ecologica/biomap );"
41.007592;17.279544;Natural reef;Italy;Apulia;Polignano a Mare;Mediterranean Mesophotic coral reef;;;30;30;30;10;0.3;0.3;Rocks, Sand;No;Low profile reef;Low profile reef (the reef protrudes less than 20 meters  from the base substratum);;;;Biogenic;around 200000000;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Encrusting calcareous algae ;;Maybe;Corallium rubrum;Corallium rubrum;yes;"Marine Protected Area (Torre Guaceto); Natura 2000 (Litorale Brindisino: IT9140002, Posidonieto San Vito - Barletta: IT912000, Scoglio dell'Eremita: IT9120012)";yes;"MPA Torre Guaceto; Natura 2000 (Litorale Brindisino: IT9140002, Posidonieto San Vito - Barletta: IT912000, Scoglio dell'Eremita: IT9120012)";;no;no;yes;Monitoring program according to Marine Strategy Framework Directive (2008/56/CE) and Water Framework Directive (2000/60/CE);Benthic community, Fish community, Geophysical map, Water column;"Progetto BIOMAP - Biocostruzioni marine in Puglia - P.O. FESR 2007/2013 - ASSE IV - LINEA 4.4 - Azione 4.4.1  ( http://www.sit.puglia.it/portal/portale_rete_ecologica/biomap );"
44.9149;14.81879722;Natural reef;Croatia;Primorsko-Goranska county;Otok Prvi?;Otok Prvi?-sjeverna strana;;;40;40;40;40;0;0;Detritic;No;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;;Geogenic and Biogenic;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Infralitoral algae, Coraligen;;;;;Yes;Natura 2000 site (Prvi?-Grgur Reserve);Yes;Public Institution Priroda;;no;no;Yes;yes;;Association Sunce field mapping
42.74872222;16.49007778;Natural reef;Croatia;Dubrovnik-Neretva County;Su?ac;Rt Trip?avac;;;65;65;65;65;0;0;Detritic;No;Ledges;Ledges (vertical reef face characterized by visible crevices);;;;Geogenic and Biogenic;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Coraligen;;;;;Yes;Nature Park Lastovo Islands/Natura 2000 site;Yes;Public institution Nature Park Lastovo Islands;;Yes;Public institution Nature Park Lastovo Islands;No;No;;Association Sunce field mapping
42.74962222;16.49485;Natural reef;Croatia;Dubrovnik-Neretva County;Su?ac;Rt Grade?ka;;;65;65;65;65;0;0;Detritic;No;Ledges;Ledges (vertical reef face characterized by visible crevices);;;;Geogenic and Biogenic;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Infralitoral algae, Coraligen;;;;;Yes;Nature Park Lastovo Islands/Natura 2000 site;Yes;Public institution Nature Park Lastovo Islands;;Yes;Public institution Nature Park Lastovo Islands;No;No;;Association Sunce field mapping
42.76304444;16.53531667;Natural reef;Croatia;Dubrovnik-Neretva County;Su?ac;Rt ?ene;;;60;60;60;60;0;0;Detritic;No;Ledges;Ledges (vertical reef face characterized by visible crevices);;;;Geogenic and Biogenic;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Infralitoral algae, Coraligen;;;;;Yes;Nature Park Lastovo Islands/Natura 2000 site;Yes;Public institution Nature Park Lastovo Islands;;Yes;Public institution Nature Park Lastovo Islands;No;No;;Association Sunce field mapping
42.759675;16.49270556;Natural reef;Croatia;Dubrovnik-Neretva County;Su?ac;Bila Ponta;;;50;50;50;50;0;0;Detritic;No;High profile reef;High profile reef (the reef protrudes more than 20 meters from the base substratum) ;;;;Geogenic and Biogenic;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;;Infralitoral algae, Coraligen;;;;;Yes;Nature Park Lastovo Islands/Natura 2000 site;Yes;Public institution Nature Park Lastovo Islands;;Yes;Public institution Nature Park Lastovo Islands;No;No;;Association Sunce field mapping
